|metroId|metropolitanAreas|lat|long|CDD|URB_AREA|URB_AREA_CORE|FRAGMENTATION|POP_DEN|PWM_EX_CORE|T_Y0_14_SH_NAT|T_Y15_64_SH_NAT|T_Y65_MAX_SH_NAT|CONSTR_RAT|TREECOVER_SHARE_CORE|CITY_REL_ROADS|CITY_REL_WATER|CITY_EVAPOTRANS
16|AUS14|Geelong|-38.1492813|144.3598269|-0.24658047749885856|-0.25692706550010586|-0.2637067879822337|0.027109635874330084|-0.7343750819853657|-0.9399438932108795|-0.2375477016910823|-0.23967633285619871|-0.18465931742315655|-0.7226884671813625|-1.051765327226438|-0.18820374342109458|-0.2884087758004995|-0.10912449812456514
17|BE001|Brussels|50.8465573|4.351697|-0.5006416735380541|0.9722402812754248|-0.37470992769224987|-0.14629310347389407|0.14821855975453957|-0.15787084114155941|3.1035288615834355|2.819048107923643|2.645028471358574|0.9543513674731059|0.4323053251736178|7.679308460469544|1.1080936850141239|0.06988590060088058
18|BE002|Antwerp|51.2211097|4.3997081|-0.4978801387984977|0.15172281156924597|-0.18332520405429098|-0.3457062537243518|0.7948345330713543|0.11346062590289845|0.9875137048429077|0.9314568989739207|1.0828050046353268|2.56685855181818|-0.9351918016602704|1.8165797348374317|0.06633775561187794|-0.4582653406289393
19|BE003|Gent|51.0538286|3.7250121|-0.5006416735380541|0.016578757735287095|-0.2311713849637807|-0.20698406224577254|0.0738948846606528|0.17730332403100627|0.2914560874940497|0.32522322602656484|0.40485897190637066|1.9735335289599405|-1.1100520900095219|1.7234946269374227|0.04979734113390348|-0.46665102886016485
20|BE004|Charleroi|50.4120332|4.4436244|-0.5061647430171671|-0.182919607448176|-0.018734341725646326|-0.18097365134353885|-0.21596744820550554|-0.34939893552588286|0.24969263045311815|0.2012208838327874|0.2280034851075125|0.4736772248878362|-0.3612913681037533|2.151359508863778|0.1258252111905577|-0.42810628646400534
21|BE005|Liege|50.6451381|5.5734203|-0.5061647430171671|-0.05260212696542995|0.13628728442110039|0.01843949890691891|-0.1472180487436603|-0.3972809591219635|0.5281156773926613|0.5181157583279962|0.5817144587052288|0.48423075112737246|-0.016054388542410997|3.0201538492638567|0.2802024129849852|-0.3498398629725668
22|CAN01|Toronto|43.6534817|-79.3839347|-0.5144493472358365|2.4668691623676606|2.532424024368346|-0.5537895409422209|-0.028300168593441487|-0.828219171486691|2.4213923965815547|2.378150891234657|2.158675882661714|0.13978001813699772|-0.6796267648421339|||
23|CAN02|Montreal|45.4972159|-73.6103642|-0.5061647430171671|1.4291558918569047|1.0549339578833032|-0.2503347470828286|-0.1825217944132565|-0.7324551242945294|1.2937790564764051|1.303463925555253|1.4070400637665668|-0.04970629504675008|-0.6258235991962104|||
24|CAN03|Vancouver|49.2608724|-123.1139529|-0.5199724167149494|0.5764612664759738|0.6032660100977201|-0.48442844520293116|0.7093623067133845|-1.1793540111912835|0.48635222035172987|0.6283400625002429|0.5522385442387524|1.3442217261823797|0.5219772679168236|||
25|CAN04|Ottawa|45.421106|-75.690308|-0.51168781249628|0.027840762221450332|0.13628728442110039|-0.3890569385614079|-0.6228895693445355|-1.0357079404030411|0.19400802106520962|0.18744284581125664|0.1543136989413216|-0.8208901640304597|0.37401856239053416|||
26|CAN05|Calgary|51.0460954|-114.065465|-0.5089262777567236|-0.034904691344316285|0.08078571456609229|-0.45841803430069755|-0.6879227850516865|-0.9878259168069604|0.2775349351470725|0.22877695987584906|0.03641004107541613|-0.9409776350438539|-1.0472817300892776|||
27|CAN06|Edmonton|53.535411|-113.507996|-0.5061647430171671|0.026231904437712728|0.10183803416626777|-0.19831392527836128|-0.7176522550892411|-0.796297822422637|0.18008686871823237|0.14610873174666417|0.02167208384217794|-0.9363040254585878|-0.572020433550287|||
28|CAN07|Quebec|52.4760892|-71.8258668|-0.517210881975393|-0.12339186944988459|-0.13547902314480126|0.009769361939507655|-0.6266057530992298|-0.796297822422637|-0.08441502587433355|-0.06056183857629811|0.02167208384217794|-0.7627426054506558|0.7237391390890366|||
29|CAN08|Winnipeg|49.8955367|-97.1384584|-0.48959553457982824|-0.04134012247926671|-0.005337411070989205|-0.311025705854707|-0.7325169901080185|-1.1953146857233106|-0.042651568833402105|-0.06056183857629811|-0.06675565955725107|-0.890577044784536|-1.0921177014608805|||
30|CAN09|Hamilton|43.2560802|-79.8728583|-0.5089262777567236|-0.0670818470190684|-0.05701128645323811|-0.5537895409422209|-0.4389384734871658|-0.7164944497625023|-0.1400996352622422|-0.143230066705483|-0.11096953125696565|-0.060709810695807595|-0.3568077709665931|||
31|CAN10|London|51.5073219|-0.1276474|-0.5061647430171671|-0.16039559847584953|-0.1756698151087726|-0.28501529495247335|-0.6581933150141317|-0.796297822422637|-0.16794193995619652|-0.17078614274854462|-0.15518340295668018|-0.6857757072012267|-0.9396753987974308|||
32|CAN11|Kitchener|43.451291|-80.4927815|-0.517210881975393|-0.21348790533919051|-0.13930671761756042|-0.44974789733328635|-0.4389384734871658|-0.8122584969546641|-0.1540207876092194|-0.17078614274854462|-0.18465931742315655|-0.3106843805003122|-0.6841103619792942|||
33|CAN12|Halifax|44.648618|-63.5859487|-0.517210881975393|-0.34058767025446135|-0.24074062114567865|-0.3457062537243518|-0.7641045520229204|-1.2751180583834454|-0.22362654934410517|-0.2121202568131371|-0.2141352318896329|-1.0086152266365696|2.620300728107839|||
34|CAN13|Victoria|-36.5986096|144.6780052|-0.5199724167149494|-0.29875736787728363|-0.2962421910006867|-0.1376229665064828|-0.1825217944132565|-1.2751180583834454|-0.2653900063850366|-0.23967633285619871|-0.1993972746563947|0.27615625318168824|0.06913395706363444|||
35|CAN14|Windsor|51.483757749999995|-0.6040964041849046|-0.5006416735380541|-0.19739932750181446|-0.25222370456395615|-0.4410777603658751|-0.3980604521855281|-0.6207304025703407|-0.2375477016910823|-0.23967633285619871|-0.22887318912287105|0.281060574702204|-0.8724214417400264|||
36|CAN15|Saskatoon|52.131802|-106.660767|-0.4840724651007153|-0.44355456841366814|-0.33643298296465807|-0.18097365134353885|-0.7102198875798524|-0.6845731006984485|-0.2653900063850366|-0.2810104469207912|-0.30256297528906195|-0.9853536922404906|-1.1279864785581628|||
37|CAN16|Sherbrooke|45.403271|-71.889038|-0.5089262777567236|-0.3824179726316391|-0.3306914412555193|0.7814115520391052|-0.7510979088814902|-1.0995506385311489|-0.29323231107899095|-0.29478848494232196|-0.2730870608225856|-0.9343188049060729|0.3695349652533738|||
38|CH001|Zurich|47.3744489|8.5410422|-0.5089262777567236|-0.08156156707270684|-0.3326052884918989|0.399925525473012|1.0215217421077087|-0.285556237397775|1.8506251503554916|1.8683634844380161|1.8786546952301886|1.145949204500128|0.14087151125819913|||
39|CH002|Geneva|46.2017559|6.1466014|-0.5199724167149494|-0.35989396365931264|-0.4015037890015641|0.729390730234638|1.121858703484456|-0.04614611941737094|0.6673272008624329|0.5732279104141195|0.5522385442387524|0.9351231809051846|-0.8096510818197823|||
40|CH003|Basel|47.5581077|7.5878261|-0.517210881975393|-0.3325433813357733|-0.39193455281966616|1.119546893768142|0.5885863346858186|-0.3015169119298019|0.44458876331079844|0.4905596822849347|0.7438319882708487|0.7326120860663018|-1.0338309386777969|||
41|CH004|Bern|46.9482713|7.4514512|-0.5144493472358365|-0.3792002570641639|-0.3842791638741478|1.223588537377077|0.11848908971698485|-0.2536348883337213|0.24969263045311815|0.2838891119619724|0.4343348863728469|0.12423405039707774|0.3336661881560916|||
42|CH005|Lausanne|46.5218269|6.6327025|-0.5199724167149494|-0.3872445459828519|-0.39958994176518453|2.2119841516619547|0.11848908971698485|-0.285556237397775|0.3471406968819583|0.2976671499835032|0.27221735680722703|0.06762469988425338|0.6878703619917544|||
43|CL004|Antofagasta|-23.6463741|-70.3980033|-0.5006416735380541|-0.44516342619740573|-0.3306914412555193|-0.5797999518444544|-0.8254215839753769|-0.12594949207750564|-0.08441502587433355|-0.10189595264089055|-0.15518340295668018|-1.1110154387285769|-1.1504044642439644|||
44|CL006|Coquimbo-La Serena|-29.902631|-71.2520253|-0.51168781249628|-0.4982557330607467|-0.39384840005604577|-0.5451194039748096|-0.6303219368539242|0.017696578710736866|-0.028730416486424937|-0.04678380055476728|-0.03727974509077476|-1.0809145309381951|-1.1414372699696438|||
45|CL010|Valparaiso|-33.0458456|-71.6196749|-0.517210881975393|-0.3647205370105254|-0.2637067879822337|-0.5537895409422209|0.4566618113941696|0.4167134420114101|0.3053772398410268|0.3941134161342189|0.6259283304049434|-0.3789046871847293|-0.22229985685178438|||
46|CL011|Santiago|9.8694792|-83.7980749|-0.5144493472358365|0.3335237411315954|0.5056598010423611|-0.5451194039748096|0.3303115637345621|2.1404662914703194|5.108174799548147|5.29909495179919|5.238908944408493|-0.6234384715528455|-0.9620933844832322|||
47|CL014|Rancagua|-34.170249|-70.7407427|-0.5061647430171671|-0.48377601300710826|-0.3957622472924253|-0.48442844520293116|-0.6377543043633129|2.6831292255592363|-0.11225733056828789|-0.11567399066242137|-0.140445445723442|-1.0382149944816503|0.36505136811621347|||
48|CL017|Talca|-35.4266305|-71.6661153|-0.4481725134864811|-0.5030823064119595|-0.4034176362379437|-0.5451194039748096|0.23926506174455084|1.7254887536376196|-0.18186309230317368|-0.17078614274854462|-0.18465931742315655|-0.81011151693368|-0.7648151104481794|||
49|CL020|Concepcion|-36.8270795|-73.0502399|-0.5144493472358365|-0.36150282144305024|-0.32494989954638054|-0.5277791300399872|0.07761106841534714|0.9593763761003263|0.31929839218800393|0.3941134161342189|0.37538305743989425|-0.5715138895657199|1.7863516605960255|||
