|metroId|metropolitanAreas|lat|long|CDD|URB_AREA|URB_AREA_CORE|FRAGMENTATION|POP_DEN|PWM_EX_CORE|T_Y0_14_SH_NAT|T_Y15_64_SH_NAT|T_Y65_MAX_SH_NAT|CONSTR_RAT|TREECOVER_SHARE_CORE|CITY_REL_ROADS|CITY_REL_WATER|CITY_EVAPOTRANS
34|CAN13|Victoria|-36.5986096|144.6780052|0.0|141.0|68.0|5.4|358.0|5.8|0.9|1.1|1.3|0.13031423290203328|27.2|1.9043882768889964|0.017173910512306285|2.1826697387962164
35|CAN14|Windsor|51.48375775|-0.6040964041849046|7.0|204.0|91.0|1.9|242.0|9.9|1.1|1.1|1.1|0.13076923076923078|6.2|1.9043882768889964|0.017173910512306285|2.1826697387962164
36|CAN15|Saskatoon|52.131802|-106.66076699999999|13.0|51.0|47.0|4.9|74.0|9.5|0.9|0.8|0.6|0.01327779224160375|0.5|1.9043882768889964|0.017173910512306285|2.1826697387962164
37|CAN16|Sherbrooke|45.403271000000004|-71.889038|4.0|89.0|50.0|16.0|52.0|6.9|0.7|0.7|0.8|0.018012548067192876|33.9|1.9043882768889964|0.017173910512306285|2.1826697387962164
44|CL006|Coquimbo-La Serena|-29.902631|-71.2520253|3.0|17.0|17.0|0.7|117.0|13.9|2.6|2.5|2.4|0.004412146379444588|0.2|1.9043882768889964|0.017173910512306285|2.1826697387962164
47|CL014|Rancagua|-34.170249|-70.7407427|5.0|26.0|16.0|1.4|113.0|30.6|2.0|2.0|1.7|0.008373590982286634|33.8|1.9043882768889964|0.017173910512306285|2.1826697387962164
48|CL017|Talca|-35.4266305|-71.66611529999999|26.0|14.0|12.0|0.7|585.0|24.6|1.5|1.6|1.4|0.029535864978902954|8.6|1.9043882768889964|0.017173910512306285|2.1826697387962164
51|CL023|Valdivia|-39.814126200000004|-73.24598590000001|0.0|13.0|13.0|0.3|293.0|32.0|1.6|1.7|1.7|0.012757605495583905|80.4|1.9043882768889964|0.017173910512306285|2.1826697387962164
61|COL09|Ibague|4.4446595|-75.2430012|272.0|11.0|11.0|0.2|396.0|26.7|1.1|1.2|1.4|0.007936507936507936|67.4|1.9043882768889964|0.017173910512306285|2.1826697387962164
63|COL11|Santa Marta|17.0920157|-88.6118965|369.0|41.0|41.0|0.2|202.0|19.0|1.1|1.0|0.8|0.01735817104149026|82.1|1.9043882768889964|0.017173910512306285|2.1826697387962164
64|COL12|Pasto|1.2146013|-77.2782755|0.0|17.0|17.0|0.2|360.0|14.5|0.8|1.0|0.9|0.014096185737976783|65.7|1.9043882768889964|0.017173910512306285|2.1826697387962164
66|COL14|Villavicencio|4.1315113|-73.6206667|611.0|17.0|17.0|0.2|359.0|34.3|1.0|1.0|0.8|0.012869038607115822|20.7|1.9043882768889964|0.017173910512306285|2.1826697387962164
70|COL18|Neiva|2.9263127|-75.2891733|321.0|14.0|14.0|0.3|275.0|21.6|0.7|0.7|0.7|0.01131770412287793|35.2|1.9043882768889964|0.017173910512306285|2.1826697387962164
71|COL19|Palmira|3.5308373|-76.2988048|220.0|18.0|18.0|0.3|299.0|15.6|0.5|0.7|0.8|0.017769002961500493|33.0|1.9043882768889964|0.017173910512306285|2.1826697387962164
72|COL20|Popayan|2.4422295|-76.6072368|0.0|14.0|14.0|0.4|566.0|13.0|0.5|0.6|0.6|0.02880658436213992|43.6|1.9043882768889964|0.017173910512306285|2.1826697387962164
82|DE004|Cologne|50.938361|6.959974000000001|8.0|500.0|273.0|1.0|1187.0|14.2|2.4|2.4|2.2|0.3076923076923077|20.6|0.8395693800446504|0.005772244585336882|0.7488264926441124
85|DE008|Leipzig|51.3406321|12.3747329|24.0|365.0|126.0|6.6|248.0|15.2|1.1|1.2|1.3|0.0918932527693857|10.3|2.0521658938691396|0.014109141841820367|1.8303623561737936
87|DE011|Dusseldorf|51.2254018|6.7763137|9.0|392.0|157.0|1.3|1265.0|14.5|1.9|1.9|1.9|0.32666666666666666|10.7|0.6199896960329726|0.004262580616864159|0.5529795637987291
88|DE012|Bremen|53.0758196|8.8071646|8.0|384.0|126.0|10.3|210.0|12.8|1.5|1.5|1.5|0.06526172671651938|6.8|3.0400161428816763|0.020900853624690595|2.7114431278264357
89|DE013|Hanover|52.374477899999995|9.738553199999998|15.0|391.0|115.0|4.6|429.0|12.6|1.6|1.6|1.6|0.1316941731222634|16.6|1.5339578396015798|0.010546334876224741|1.368163604098689
90|DE014|Nuremberg|49.453872|11.077297999999999|11.0|354.0|157.0|8.9|443.0|13.3|1.6|1.6|1.6|0.12077789150460594|22.8|1.5143248325605356|0.010411353156690709|1.350652584578396
91|DE017|Bielefeld|52.0191005|8.531007|12.0|82.0|82.0|0.3|1263.0|13.2|0.4|0.4|0.4|0.3166023166023166|20.2|0.1338144427271166|0.0009200069831398478|0.11935142251989238
92|DE018|Halle an der Saale|51.7646985|11.6957483|17.0|182.0|58.0|5.0|266.0|14.8|0.5|0.5|0.6|0.1156289707750953|10.2|0.8132198179632492|0.0055910849091201555|0.7253248611826665
93|DE019|Magdeburg|52.1315889|11.6399609|17.0|224.0|67.0|8.9|119.0|14.9|0.5|0.6|0.7|0.05384615384615385|7.1|2.1492976129143053|0.01477694613846242|1.9169958211689277
94|DE020|Wiesbaden|50.082038399999995|8.2416556|9.0|115.0|59.0|4.0|447.0|11.8|0.6|0.6|0.6|0.11330049261083744|30.4|0.5244079512278894|0.0036054327717642684|0.4677285477130918
95|DE021|Gottingen|51.5328328|9.9351811|10.0|149.0|27.0|12.7|151.0|10.7|0.5|0.6|0.6|0.04933774834437086|31.8|1.5603074016829814|0.010727494552441468|1.3916652355601353
96|DE025|Darmstadt|49.872775|8.651177|12.0|148.0|40.0|5.5|558.0|12.6|0.6|0.6|0.5|0.18974358974358974|51.6|0.4029933024214322|0.0027706774009617035|0.35943671646917397
97|DE026|Trier|49.7596208|6.6441878|3.0|108.0|31.0|41.7|206.0|11.7|0.3|0.3|0.3|0.08852459016393442|45.2|0.6303228576335221|0.004333623627145229|0.5621958898620413
98|DE027|Freiburg im Breisgau|47.9960901|7.849400500000001|5.0|167.0|37.0|11.9|284.0|11.0|0.8|0.8|0.7|0.0755656108597285|48.9|1.1418143568607246|0.00785025263605816|1.0184040299959929
99|DE028|Regensburg|49.0195333|12.0974869|6.0|162.0|38.0|16.5|174.0|14.7|0.6|0.6|0.5|0.06390532544378698|2.2|1.309728232869655|0.009004701553125537|1.1681693285248154
101|DE032|Erfurt|50.9777974|11.0287364|7.0|229.0|69.0|28.1|182.0|12.5|0.6|0.6|0.7|0.08026638626007711|7.2|1.4740255023183924|0.010134285416594538|1.3147089129314786
102|DE033|Augsburg|48.3668041|10.8986971|3.0|197.0|52.0|11.1|324.0|13.3|0.8|0.8|0.8|0.09869739478957916|27.0|1.0312495277348446|0.007090092426050718|0.9197893411185528
103|DE034|Bonn|50.735851000000004|7.10066|10.0|267.0|82.0|2.2|692.0|11.9|1.2|1.1|1.0|0.206656346749226|29.7|0.6675222393955006|0.004589378464157078|0.5953746636899651
104|DE035|Karlsruhe|49.006870500000005|8.4034195|15.0|250.0|74.0|4.5|579.0|12.3|0.9|0.9|0.8|0.19888623707239458|31.0|0.6494392065945389|0.004465053196165207|0.5792460930791689
105|DE036|Monchengladbach|51.19469829999999|6.435364099999999|10.0|68.0|68.0|0.4|1496.0|13.4|0.3|0.3|0.3|0.4|8.0|0.08783187360467112|0.0006038655873890892|0.0783387715381533
106|DE037|Mainz|50.0012314|8.276251299999998|9.0|138.0|44.0|16.3|585.0|12.0|0.5|0.5|0.4|0.19630156472261737|3.5|0.3632106302593165|0.0024971618113795867|0.3239538611254222
108|DE039|Kiel|54.3227085|10.135555|1.0|149.0|40.0|39.7|188.0|13.0|0.8|0.8|0.8|0.04438486744116771|14.4|1.734421174652241|0.011924569275677485|1.5469603297269447
